DATE,DEXCHUS,DEXDNUS,DEXHKUS,DEXJPUS,DEXKOUS,DEXMXUS,DEXNOUS,DEXSDUS,DEXSIUS,DEXSZUS,DEXTAUS,DEXUSAL,DEXUSEU,DEXUSNZ,DEXUSUK
1981-04-13,1.6565,6.8200,5.3775,216.25,675.40,,5.4970,4.7020,2.1105,1.9805,,1.1511,,0.9010,2.1630
1981-04-14,1.6682,6.8130,5.3695,215.22,676.70,,5.4660,4.6970,2.1145,1.9740,,1.1523,,0.9030,2.1758
1981-04-15,1.6682,6.8700,5.3630,216.70,676.70,,5.4950,4.7140,2.1150,1.9885,,1.1490,,0.8985,2.1530
1981-04-16,1.6798,6.8850,5.3810,216.80,676.70,,5.4830,4.7300,2.1130,1.9940,,1.1485,,0.8974,2.1540
1981-04-17,1.6798,6.8800,5.3900,217.50,676.75,,5.5200,4.7350,2.1180,1.9985,,1.1490,,0.8990,2.1540
1981-04-20,1.6798,6.9100,5.3925,218.20,676.70,,5.5200,4.7400,2.1200,1.9900,,1.1465,,0.8950,2.1575
1981-04-21,1.6798,6.8690,5.3840,218.35,676.70,,5.4880,4.7238,2.1240,1.9930,,1.1480,,0.8984,2.1617
1981-04-22,1.6798,6.8200,5.3690,216.85,676.70,,5.4725,4.7010,2.1210,1.9735,,1.1526,,0.9010,2.1865
1981-04-23,1.6798,6.8275,5.3660,215.20,676.70,,5.4800,4.7075,2.1200,1.9830,,1.1528,,0.9015,2.1745
1981-04-24,1.6798,6.8675,5.3690,214.30,678.10,,5.4940,4.7200,2.1200,1.9830,,1.1517,,0.9010,2.1670
1981-04-27,1.6798,6.8620,5.3650,212.10,678.10,,5.5110,4.7330,2.1120,1.9910,,1.1540,,0.9025,2.1630
1981-04-28,1.6798,6.8950,5.3640,212.30,678.10,,5.5100,4.7500,2.1140,1.9870,,1.1537,,0.9010,2.1560
1981-04-29,1.6798,6.9630,5.3715,214.70,678.10,,5.5425,4.7550,2.1210,2.0210,,1.1512,,0.8985,2.1430
1981-04-30,1.6882,6.9655,5.3710,215.78,678.90,,5.5410,4.7500,2.1200,2.0210,,1.1492,,0.8970,2.1395
1981-05-01,1.6882,6.9500,5.3725,215.75,679.60,,5.5380,4.7500,2.1240,2.0180,,1.1487,,0.8965,2.1430
1981-05-04,1.6882,7.0750,5.4030,217.10,679.60,,5.6060,4.8330,2.1310,2.0510,,1.1451,,0.8900,2.1180
1981-05-05,1.7085,7.1400,5.4360,217.80,679.60,,5.6250,4.8600,2.1405,2.0675,,1.1420,,0.8878,2.1135
1981-05-06,1.7170,7.1020,5.4260,216.90,680.10,,5.5730,4.8375,2.1380,2.0605,,1.1428,,0.8885,2.1168
1981-05-07,1.7170,7.1620,5.4390,217.90,680.10,,5.6150,4.8650,2.1460,2.0755,,1.1410,,0.8865,2.1035
1981-05-08,1.7170,7.1075,5.4200,217.60,680.40,,5.6180,4.8480,2.1320,2.0540,,1.1435,,0.8888,2.1155
1981-05-11,1.7170,7.1875,5.4300,217.95,680.40,,5.6380,4.8700,2.1435,2.0755,,1.1427,,0.8870,2.1010
1981-05-12,1.7273,7.2120,5.4425,219.75,680.80,,5.6675,4.8920,2.1540,2.0755,,1.1409,,0.8845,2.0875
1981-05-13,1.7273,7.2100,5.4425,220.45,680.80,,5.6650,4.8950,2.1545,2.0780,,1.1395,,0.8825,2.0775
1981-05-14,1.7359,7.2620,5.4790,222.35,682.10,,5.6890,4.9180,2.1600,2.0810,,1.1354,,0.8802,2.0663
1981-05-15,1.7359,7.2470,5.4650,223.05,682.80,,5.6925,4.9260,2.1570,2.0690,,1.1352,,0.8770,2.0745
1981-05-18,1.7359,7.2500,5.4480,221.97,682.90,,5.6870,4.8925,2.1535,2.0533,,1.1383,,0.8792,2.0882
1981-05-19,1.7359,7.2500,5.4510,221.00,682.90,,5.6890,4.9040,2.1550,2.0580,,1.1402,,0.8798,2.0765
1981-05-20,1.7359,7.2160,5.4440,220.80,683.10,,5.6750,4.8930,2.1460,2.0480,,1.1425,,0.8784,2.0810
1981-05-21,1.7272,7.2820,5.4710,222.50,683.10,,5.7120,4.9220,2.1525,2.0760,,1.1419,,0.8778,2.0680
1981-05-22,1.7429,7.2675,5.4675,222.50,683.10,,5.7060,4.9240,2.1560,2.0730,,1.1408,,0.8768,2.0725
1981-05-25,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A
1981-05-26,1.7392,7.3360,5.4725,224.35,683.80,,5.7220,4.9495,2.1620,2.0760,,1.1384,,0.8750,2.0660
1981-05-27,1.7480,7.3880,5.4840,224.95,684.10,,5.7500,4.9735,2.1620,2.0860,,1.1355,,0.8710,2.0600
1981-05-28,1.7480,7.3100,5.4815,224.00,684.40,,5.7000,4.9070,2.1580,2.0728,,1.1388,,0.8718,2.0680
1981-05-29,1.7480,7.3320,5.4705,223.90,684.40,,5.7440,4.9500,2.1560,2.0758,,1.1387,,0.8709,2.0700
1981-06-01,1.7480,7.3370,5.4630,222.50,684.40,,5.7420,4.9530,2.1540,2.0760,,1.1411,,0.8725,2.0575
1981-06-02,1.7567,7.4200,5.4745,223.85,684.40,,5.8025,4.9925,2.1560,2.1020,,1.1375,,0.8712,2.0360
1981-06-03,1.7567,7.4560,5.4785,223.40,684.40,,5.8250,5.0160,2.1560,2.0900,,1.1373,,0.8655,2.0160
1981-06-04,1.7672,7.6000,5.5400,226.40,684.40,,5.9150,5.0890,2.1700,2.1440,,1.1280,,0.8532,1.9400
1981-06-05,1.7813,7.6150,5.5360,227.80,684.60,,5.9850,5.1130,2.1700,2.1350,,1.1260,,0.8495,1.9300
1981-06-08,1.7813,7.5950,5.5290,227.90,684.60,,5.9700,5.0850,2.1630,2.1150,,1.1270,,0.8516,1.9400
1981-06-09,1.7813,7.5550,5.5250,228.10,684.60,,5.9525,5.0900,2.1650,2.1120,,1.1270,,0.8526,1.9405
1981-06-10,1.7742,7.4550,5.5150,225.45,684.60,,5.8920,5.0450,2.1540,2.0880,,1.1325,,0.8555,1.9705
1981-06-11,1.7813,7.5540,5.5450,226.10,684.60,,5.9575,5.1050,2.1580,2.1150,,1.1323,,0.8530,1.9490
1981-06-12,1.7724,7.5375,5.5365,224.15,684.60,,5.9475,5.0930,2.1525,2.0960,,1.1350,,0.8531,1.9570
1981-06-15,1.7512,7.3900,5.4500,219.70,684.60,,5.8550,5.0000,2.1280,2.0445,,1.1435,,0.8635,2.0020
1981-06-16,1.7512,7.3540,5.4680,220.15,684.60,,5.8530,5.0275,2.1260,2.0505,,1.1465,,0.8660,1.9948
1981-06-17,1.7512,7.3815,5.5030,220.90,684.60,,5.8575,5.0150,2.1310,2.0480,,1.1491,,0.8620,1.9970
1981-06-18,1.7599,7.4110,5.5320,222.10,684.60,,5.9025,5.0360,2.1320,2.0720,,1.1477,,0.8600,1.9760
1981-06-19,1.7599,7.4575,5.5255,223.35,684.60,,5.9360,5.0450,2.1310,2.0680,,1.1460,,0.8556,1.9720
1981-06-22,1.7511,7.4450,5.5175,222.52,684.60,,5.9120,5.0275,2.1325,2.0540,,1.1471,,0.8600,1.9918
1981-06-23,1.7511,7.4065,5.4945,221.80,684.60,,5.9175,5.0150,2.1300,2.0340,,1.1505,,0.8625,1.9982
1981-06-24,1.7511,7.4475,5.5055,222.80,684.60,,5.9225,5.0325,2.1260,2.0375,,1.1507,,0.8608,1.9790
1981-06-25,1.7511,7.4925,5.5375,225.45,684.60,,5.9675,5.0730,2.1330,2.0390,,1.1475,,0.8565,1.9530
1981-06-26,1.7511,7.4950,5.5450,224.85,683.20,,6.0175,5.0800,2.1325,2.0280,,1.1480,,0.8540,1.9490
1981-06-29,1.7511,7.4800,5.5530,225.85,683.20,,5.9965,5.0850,2.1340,2.0335,,1.1483,,0.8525,1.9435
1981-06-30,1.7511,7.5135,5.5500,226.85,683.20,,6.0140,5.0880,2.1320,2.0495,,1.1478,,0.8500,1.9300
1981-07-01,1.7511,7.5675,5.5560,228.25,683.20,,6.0550,5.1160,2.1380,2.0750,,1.1468,,0.8468,1.9025
1981-07-02,1.7616,7.5600,5.7365,226.75,685.80,,6.0530,5.1175,2.1550,2.0735,,1.1480,,0.8440,1.8840
1981-07-03,1.7616,7.5750,5.5920,228.50,686.10,,6.0475,5.1250,2.1520,2.0750,,1.1451,,0.8430,1.8930
1981-07-06,1.7616,7.6875,5.6225,229.83,686.10,,6.1275,5.1800,2.1610,2.0910,,1.1447,,0.8440,1.9000
1981-07-07,1.7686,7.6570,5.6270,228.75,686.70,,6.0700,5.1680,2.1585,2.0915,,1.1455,,0.8445,1.9025
1981-07-08,1.7686,7.7500,5.6830,229.45,686.70,,6.1150,5.2150,2.1650,2.1150,,1.1440,,0.8410,1.8790
1981-07-09,1.7686,7.7170,5.6720,228.85,686.70,,6.1130,5.1900,2.1630,2.1060,,1.1430,,0.8400,1.8770
1981-07-10,1.7686,7.6540,5.6730,228.30,686.70,,6.0975,5.1700,2.1510,2.0780,,1.1440,,0.8420,1.8925
1981-07-13,1.7598,7.5930,5.7030,228.30,686.70,,6.0730,5.1400,2.1555,2.0710,,1.1450,,0.8425,1.8805
1981-07-14,1.7510,7.6700,5.7060,231.00,686.70,,6.1200,5.1885,2.1620,2.0940,,1.1430,,0.8374,1.8620
1981-07-15,1.7598,7.5390,5.7120,230.60,686.70,,6.0640,5.1450,2.1520,2.0700,,1.1460,,0.8386,1.8900
1981-07-16,1.7510,7.5475,5.6750,231.28,686.70,,6.0500,5.1500,2.1550,2.0740,,1.1453,,0.8406,1.8825
1981-07-17,1.7510,7.5825,5.7080,231.97,686.70,,6.0900,5.1725,2.1575,2.0845,,1.1456,,0.8409,1.8815
1981-07-20,1.7597,7.6500,5.7300,233.00,686.70,,6.1140,5.2000,2.1585,2.0965,,1.1440,,0.8385,1.8670
1981-07-21,1.7667,7.7175,5.7320,234.35,686.70,,6.1510,5.2400,2.1655,2.1160,,1.1395,,0.8335,1.8450
1981-07-22,1.7667,7.6445,5.7310,234.50,686.70,,6.1175,5.2130,2.1620,2.1015,,1.1415,,0.8335,1.8607
1981-07-23,1.7667,7.6575,5.7205,234.90,686.70,,6.1260,5.2100,2.1625,2.1085,,1.1398,,0.8330,1.8545
1981-07-24,1.7667,7.6520,5.7260,234.52,686.70,,6.1215,5.1970,2.1555,2.1050,,1.1405,,0.8321,1.8622
1981-07-27,1.7667,7.6200,5.7460,236.10,686.70,,6.1075,5.1890,2.1600,2.1125,,1.1409,,0.8363,1.8600
1981-07-28,1.7755,7.6650,5.7725,237.25,686.70,,6.1225,5.2030,2.1580,2.1150,,1.1388,,0.8310,1.8635
1981-07-29,1.7755,7.7150,5.7855,237.85,686.70,,6.1330,5.2225,2.1610,2.1220,,1.1395,,0.8306,1.8580
1981-07-30,1.7755,7.7430,5.7870,238.80,686.70,,6.1525,5.2400,2.1640,2.1320,,1.1368,,0.8260,1.8570
1981-07-31,1.7845,7.7680,5.7870,240.40,686.95,,6.1375,5.2280,2.1600,2.1485,,1.1352,,0.8275,1.8400
1981-08-03,1.7934,7.9480,5.8250,245.40,687.25,,6.2425,5.3300,2.1880,2.1980,,1.1263,,0.8205,1.8015
1981-08-04,1.8113,7.9370,5.9180,246.10,687.55,,6.2260,5.3345,2.1820,2.2040,,1.1225,,0.8152,1.7935
1981-08-05,1.8113,7.9040,5.9350,240.90,687.85,,6.2130,5.3140,2.1680,2.1810,,1.1278,,0.8167,1.8055
1981-08-06,1.8041,7.9380,5.9300,239.90,687.85,,6.2220,5.3430,2.1745,2.1889,,1.1300,,0.8170,1.7980
1981-08-07,1.8149,7.9875,5.9350,234.90,687.85,,6.2300,5.3630,2.1730,2.1850,,1.1343,,0.8190,1.7905
1981-08-10,1.8367,8.0850,5.9860,236.10,687.85,,6.2745,5.4035,2.1840,2.2000,,1.1320,,0.8165,1.7710
1981-08-11,1.8367,8.0560,5.9750,235.75,687.85,,6.2750,5.3820,2.1750,2.1950,,1.1298,,0.8150,1.7760
1981-08-12,1.8092,7.8600,5.9500,230.20,687.85,,6.1950,5.2950,2.1520,2.1600,,1.1384,,0.8245,1.8115
1981-08-13,1.8092,7.9350,5.9500,231.70,687.85,,6.2450,5.3420,2.1725,2.1690,,1.1370,,0.8210,1.8040
1981-08-14,1.8218,7.9600,5.9450,233.75,687.85,,6.2550,5.3475,2.1740,2.1860,,1.1373,,0.8187,1.8020
1981-08-17,1.8000,7.8450,5.9375,229.80,687.85,,6.2000,5.2950,2.1730,2.1715,,1.1410,,0.8240,1.8225
1981-08-18,1.8000,7.8400,5.9390,229.20,687.85,,6.1675,5.2800,2.1740,2.1765,,1.1440,,0.8281,1.8290
1981-08-19,1.7910,7.8560,5.9650,230.35,687.85,,6.1850,5.2980,2.1780,2.1700,,1.1452,,0.8256,1.8315
1981-08-20,1.7910,7.7650,5.9380,228.90,687.85,,6.1300,5.2500,2.1650,2.1520,,1.1490,,0.8291,1.8595
1981-08-21,1.7730,7.6650,5.9150,227.25,687.85,,6.0770,5.1950,2.1630,2.1380,,1.1520,,0.8298,1.8765
1981-08-24,1.7872,7.7325,5.9270,228.40,687.85,,6.1075,5.2270,2.1670,2.1465,,1.1518,,0.8303,1.8490
1981-08-25,1.7997,7.8300,5.9750,230.60,687.85,,6.1500,5.3075,2.1700,2.1750,,1.1460,,0.8260,1.8235
1981-08-26,1.7853,7.7450,5.9470,230.10,687.85,,6.1300,5.2600,2.1600,2.1480,,1.1468,,0.8280,1.8450
1981-08-27,1.7853,7.7575,5.9520,230.95,687.85,,6.1325,5.2690,2.1585,2.1480,,1.1470,,0.8278,1.8425
1981-08-28,1.7727,7.6825,5.9310,229.10,687.85,,6.0900,5.2475,2.1545,2.1320,,1.1495,,0.8283,1.8490
1981-08-31,1.7727,7.6520,5.9300,230.50,687.85,,6.0780,5.2170,2.1610,2.1420,,1.1495,,0.8285,1.8450
1981-09-01,1.7815,7.6875,5.9525,230.95,687.85,,6.1100,5.2350,2.1620,2.1595,,1.1460,,0.8270,1.8320
1981-09-02,1.7815,7.6250,5.9420,229.70,687.85,,6.0750,5.2100,2.1590,2.1500,,1.1485,,0.8285,1.8415
1981-09-03,1.7673,7.5975,5.9460,230.40,687.85,,6.0650,5.2040,2.1660,2.1170,,1.1490,,0.8300,1.8445
1981-09-04,1.7673,7.5800,5.9440,229.70,687.85,,6.0525,5.2000,2.1670,2.0895,,1.1495,,0.8303,1.8430
1981-09-07,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A
1981-09-08,1.7673,7.6050,5.9805,232.50,687.85,,6.0800,5.2400,2.1640,2.1180,,1.1438,,0.8210,1.7935
1981-09-09,1.7796,7.5875,5.9930,233.80,687.85,,6.0600,5.2325,2.1640,2.0985,,1.1409,,0.8190,1.7810
1981-09-10,1.7686,7.5125,6.0050,230.90,687.85,,6.0150,5.1800,2.1630,2.0630,,1.1440,,0.8244,1.8040
1981-09-11,1.7689,7.5300,5.9975,231.35,687.85,,5.9900,5.1950,2.1620,2.0520,,1.1425,,0.8220,1.7790
1981-09-14,1.7565,7.4500,5.9875,230.20,688.10,,5.9750,5.6850,2.1580,2.0330,,1.1468,,0.8220,1.7950
1981-09-15,1.7319,7.3270,5.9930,225.70,688.10,,5.9150,5.6240,2.1570,1.9980,,1.1535,,0.8335,1.8330
1981-09-16,1.7319,7.2800,5.9850,226.95,688.10,,5.8550,5.5400,2.1540,1.9800,,1.1557,,0.8320,1.8475
1981-09-17,1.7233,7.1900,5.9900,226.30,688.10,,5.8500,5.4950,2.1450,1.9615,,1.1565,,0.8355,1.8320
1981-09-18,1.7233,7.1650,5.9900,226.30,688.10,,5.8650,5.5075,2.1390,1.9480,,1.1566,,0.8350,1.8340
1981-09-21,1.7233,7.0450,6.0050,224.20,688.10,,5.7750,5.4350,2.1190,1.9070,,1.1575,,0.8346,1.8540
1981-09-22,1.7181,7.1650,6.0625,226.80,688.10,,5.8710,5.5030,2.1250,1.9600,,1.1575,,0.8330,1.8310
1981-09-23,1.7404,7.2050,6.1130,227.90,688.10,,5.9050,5.5450,2.1230,1.9640,,1.1512,,0.8281,1.8115
1981-09-24,1.7492,7.2740,6.1500,229.10,688.10,,5.9450,5.5850,2.1280,1.9750,,1.1475,,0.8230,1.7885
1981-09-25,1.7579,7.3000,6.1050,229.70,681.25,,5.9350,5.5850,2.1205,1.9770,,1.1456,,0.8200,1.7855
1981-09-28,1.7667,7.3450,6.1460,232.45,681.25,,5.9630,5.6360,2.1190,1.9790,,1.1417,,0.8178,1.7790
1981-09-29,1.7614,7.2800,6.1200,231.90,681.25,,5.9500,5.5950,2.1175,1.9630,,1.1441,,0.8185,1.7945
1981-09-30,1.7719,7.3025,6.1375,232.30,681.25,,5.9300,5.6050,2.1160,1.9750,,1.1428,,0.8200,1.8030
1981-10-01,1.7719,7.3160,6.1550,233.10,681.25,,5.9040,5.5990,2.1200,1.9690,,1.1430,,0.8225,1.8310
1981-10-02,1.7719,7.1950,6.0300,232.05,681.25,,5.8610,5.5470,2.1180,1.9350,,1.1450,,0.8218,1.8180
1981-10-05,1.7525,7.1675,6.0300,227.60,688.10,,5.8010,5.4950,2.1160,1.8870,,1.1500,,0.8293,1.8545
1981-10-06,1.7525,7.2600,6.0300,230.40,681.25,,5.9000,5.5400,2.1140,1.9050,,1.1485,,0.8250,1.8470
1981-10-07,1.7507,7.1350,6.0250,228.50,681.25,,5.8140,5.4775,2.1030,1.8780,,1.1532,,0.8325,1.8690
1981-10-08,1.7366,7.1300,6.0300,228.35,681.25,,5.8025,5.4700,2.1050,1.8660,,1.1535,,0.8350,1.8985
1981-10-09,1.7297,7.0450,5.9900,226.55,681.25,,5.7800,5.4275,2.0950,1.8400,,1.1552,,0.8355,1.9010
1981-10-12,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A
1981-10-13,1.7297,7.1175,6.0100,228.60,681.25,,5.8050,5.4750,2.0825,1.8600,,1.1520,,0.8310,1.8550
1981-10-14,1.7383,7.1475,6.0150,228.75,681.25,,5.8850,5.4900,2.0860,1.8620,,1.1493,,0.8295,1.8530
1981-10-15,1.7383,7.1675,6.0200,230.60,681.25,,5.9075,5.5100,2.0820,1.8700,,1.1460,,0.8271,1.8470
1981-10-16,1.7506,7.1900,6.0300,230.60,685.25,,5.9425,5.5360,2.0895,1.8700,,1.1421,,0.8228,1.8310
1981-10-19,1.7505,7.1750,5.9800,232.35,685.25,,5.9225,5.5260,2.0870,1.8645,,1.1427,,0.8248,1.8400
1981-10-20,1.7505,7.1750,6.0100,232.70,685.25,,5.9225,5.5340,2.0880,1.8760,,1.1410,,0.8200,1.8190
1981-10-21,1.7575,7.3150,5.9950,233.70,685.25,,6.0125,5.5970,2.0880,1.8965,,1.1370,,0.8190,1.8212
1981-10-22,1.7680,7.3240,5.9880,233.65,685.25,,6.0225,5.6030,2.0930,1.9020,,1.1358,,0.8175,1.8148
1981-10-23,1.7680,7.3220,5.9900,232.30,685.25,,6.0180,5.6050,2.0990,1.8890,,1.1385,,0.8192,1.8205
1981-10-26,1.7680,7.4185,5.9380,236.15,685.25,,6.0550,5.6570,2.0930,1.9170,,1.1329,,0.8130,1.8050
1981-10-27,1.7857,7.4150,5.8520,234.75,685.25,,6.0375,5.6540,2.1045,1.9085,,1.1336,,0.8150,1.8108
1981-10-28,1.7857,7.3525,5.8825,234.05,685.25,,5.9845,5.6230,2.1070,1.8830,,1.1348,,0.8150,1.8245
1981-10-29,1.7857,7.3175,5.8620,234.35,685.25,,5.9900,5.6040,2.0970,1.8600,,1.1355,,0.8180,1.8315
1981-10-30,1.7678,7.2450,5.8620,232.80,688.25,,5.9425,5.5640,2.0850,1.8350,,1.1370,,0.8210,1.8620
1981-11-02,1.7502,7.1600,5.8300,229.15,688.25,,5.8650,5.5070,2.0810,1.8025,,1.1426,,0.8275,1.8725
1981-11-03,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A
1981-11-04,1.7502,7.1175,5.7230,227.30,688.25,,5.8500,5.4825,2.0850,1.7880,,1.1433,,0.8273,1.8780
1981-11-05,1.7502,7.1550,5.6750,228.50,688.25,,5.8850,5.5090,2.0840,1.7930,,1.1436,,0.8290,1.8725
1981-11-06,1.7502,7.1625,5.6770,229.05,688.25,,5.8650,5.5040,2.0740,1.7905,,1.1430,,0.8265,1.8750
1981-11-09,1.7414,7.0955,5.6200,226.78,688.25,,5.8270,5.4675,2.0690,1.7700,,1.1439,,0.8300,1.8920
1981-11-10,1.7414,7.1950,5.6600,229.85,688.25,,5.8650,5.5225,2.0695,1.7925,,1.1408,,0.8255,1.8670
1981-11-11,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A
1981-11-12,1.7484,7.1430,5.6630,227.25,688.45,,5.8510,5.4650,2.0600,1.7590,,1.1435,,0.8295,1.8945
1981-11-13,1.7343,7.1600,5.6475,227.35,688.45,,5.8525,5.4850,2.0550,1.7570,,1.1440,,0.8290,1.9070
1981-11-16,1.7343,7.1900,5.6475,225.70,688.45,,5.8200,5.5000,2.0605,1.7660,,1.1442,,0.8315,1.9130
1981-11-17,1.7430,7.2430,5.6750,224.25,688.45,,5.8580,5.5175,2.0565,1.8015,,1.1440,,0.8295,1.8930
1981-11-18,1.7430,7.1925,5.6825,222.20,688.45,,5.8090,5.4830,2.0530,1.7890,,1.1461,,0.8315,1.9115
1981-11-19,1.7326,7.2075,5.6625,220.30,688.45,,5.8010,5.5000,2.0430,1.7970,,1.1472,,0.8325,1.9110
1981-11-20,1.7430,7.2800,5.6580,218.65,688.45,,5.8250,5.5350,2.0465,1.8180,,1.1455,,0.8335,1.8970
1981-11-23,1.7430,7.2225,5.6530,217.60,688.45,,5.7950,5.5000,2.0560,1.8060,,1.1468,,0.8330,1.9037
1981-11-24,1.7430,7.1550,5.6470,215.90,688.45,,5.7425,5.4750,2.0560,1.7855,,1.1482,,0.8350,1.9185
1981-11-25,1.7430,7.1550,5.6425,216.60,688.80,,5.7450,5.4690,2.0525,1.7800,,1.1497,,0.8350,1.9280
1981-11-26,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A
1981-11-27,1.7274,7.1500,5.6500,215.65,689.90,,5.7300,5.4500,2.0440,1.7775,,1.1507,,0.8365,1.9560
1981-11-30,1.7171,7.1125,5.6125,214.20,689.90,,5.7100,5.4375,2.0520,1.7725,,1.1518,,0.8365,1.9550
1981-12-01,1.7171,7.1450,5.6180,216.40,689.90,,5.7080,5.4470,2.0540,1.7865,,1.1480,,0.8385,1.9455
1981-12-02,1.7240,7.1550,5.5075,214.70,689.90,,5.6780,5.4500,2.0540,1.7785,,1.1472,,0.8395,1.9525
1981-12-03,1.7240,7.2025,5.5950,216.65,691.20,,5.7030,5.4800,2.0520,1.7930,,1.1431,,0.8370,1.9330
1981-12-04,1.7240,7.1900,5.5875,216.50,691.75,,5.7100,5.4650,2.0470,1.7885,,1.1443,,0.8355,1.9415
1981-12-07,1.7240,7.2200,5.5770,217.55,691.75,,5.7025,5.4770,2.0480,1.8070,,1.1430,,0.8364,1.9350
1981-12-08,1.7240,7.2650,5.5750,218.00,691.75,,5.7300,5.5140,2.0470,1.8270,,1.1385,,0.8345,1.9265
1981-12-09,1.7360,7.2700,5.5800,218.40,691.75,,5.7410,5.5100,2.0470,1.8300,,1.1390,,0.8325,1.9225
1981-12-10,1.7360,7.3090,5.6350,218.60,691.75,,5.7600,5.5380,2.0485,1.8465,,1.1350,,0.8300,1.8928
1981-12-11,1.7360,7.3700,5.6250,219.30,691.75,,5.7770,5.5600,2.0460,1.8460,,1.1333,,0.8250,1.8775
1981-12-14,1.7517,7.4300,5.6325,220.75,695.30,,5.7700,5.6025,2.0645,1.8470,,1.1305,,0.8230,1.8655
1981-12-15,1.7517,7.3400,5.6350,217.50,695.30,,5.7700,5.5625,2.0610,1.8330,,1.1330,,0.8265,1.8855
1981-12-16,1.7429,7.3850,5.6380,218.30,695.30,,5.8025,5.5700,2.0560,1.8275,,1.1310,,0.8255,1.8865
1981-12-17,1.7429,7.3750,5.6500,218.45,695.30,,5.7955,5.5670,2.0600,1.8230,,1.1320,,0.8255,1.8865
1981-12-18,1.7429,7.4150,5.6675,219.00,696.45,,5.8320,5.5880,2.0610,1.8300,,1.1295,,0.8227,1.8775
1981-12-21,1.7569,7.3925,5.6650,220.05,696.45,,5.8430,5.5950,2.0620,1.8210,,1.1289,,0.8237,1.8715
1981-12-22,1.7569,7.4000,5.6625,219.35,696.45,,5.8450,5.5900,2.0560,1.8140,,1.1295,,0.8225,1.8860
1981-12-23,1.7499,7.4050,5.6625,220.70,696.45,,5.8450,5.5900,2.0550,1.8140,,1.1275,,0.8230,1.8865
1981-12-24,1.7499,7.3850,5.6750,222.10,696.45,,5.8570,5.5850,2.0550,1.8150,,1.1260,,0.8225,1.8930
1981-12-25,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A
1981-12-28,1.7499,7.3925,5.6750,222.80,696.45,,5.8525,5.5800,2.0500,1.8090,,1.1250,,0.8215,1.8900
1981-12-29,1.7499,7.4000,5.6825,222.30,700.15,,5.8600,5.5900,2.0500,1.8050,,1.1257,,0.8210,1.8905
1981-12-30,1.7499,7.3250,5.6900,219.80,700.75,,5.8150,5.5525,2.0480,1.8040,,1.1285,,0.8233,1.9125
1981-12-31,1.7499,7.2900,5.6875,219.80,700.75,,5.7650,5.4900,2.0450,1.7880,,1.1280,,0.8230,1.9150
1982-01-01,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A
1982-01-04,1.7499,7.3200,5.6650,218.75,701.25,,5.7900,5.5160,2.0450,1.7915,,1.1290,,0.8270,1.9260
1982-01-05,1.7393,7.3650,5.6950,219.70,701.25,,5.8120,5.5580,2.0495,1.8110,,1.1277,,0.8248,1.9120
1982-01-06,1.7481,7.3350,5.7000,219.60,701.25,,5.7875,5.5250,2.0440,1.8105,,1.1275,,0.8240,1.9253
1982-01-07,1.7481,7.3825,5.7300,222.00,702.35,,5.8250,5.5630,2.0450,1.8285,,1.1237,,0.8230,1.9200
1982-01-08,1.7481,7.3850,5.7250,221.40,702.95,,5.8250,5.5550,2.0450,1.8270,,1.1240,,0.8228,1.9200
1982-01-11,1.7481,7.4375,5.7605,223.30,702.95,,5.8350,5.5950,2.0480,1.8550,,1.1195,,0.8175,1.8870
1982-01-12,1.7655,7.4675,5.7960,223.05,702.95,,5.8650,5.6200,2.0520,1.8580,,1.1190,,0.8160,1.8730
1982-01-13,1.7655,7.4710,5.7780,224.35,704.25,,5.8610,5.6205,2.0505,1.8600,,1.1170,,0.8152,1.8680
1982-01-14,1.7655,7.5445,5.8580,224.50,705.55,,5.8850,5.6450,2.0570,1.8545,,1.1140,,0.8105,1.8635
1982-01-15,1.7761,7.5550,5.8530,224.50,705.55,,5.8690,5.6450,2.0660,1.8560,,1.1140,,0.8220,1.8700
1982-01-18,1.7868,7.5200,5.8870,225.35,705.55,,5.8680,5.6220,2.0680,1.8490,,1.1140,,0.8110,1.8835
1982-01-19,1.7796,7.4890,5.8180,224.50,706.85,,5.8625,5.6250,2.0590,1.8470,,1.1142,,0.8135,1.8940
1982-01-20,1.7796,7.5225,5.8250,225.50,706.85,,5.8700,5.6425,2.0695,1.8605,,1.1128,,0.8105,1.8832
